"","STUDY_NUM","month","year","event","cnt","TA_DESC","PHASE","LAST_SUBJECT_SCREENED_DATE","ASCENT_Study"
"6733","M15-954","Dec",2022,"screens",1,"Oncology","Phase 3","2022-11-06 00:00:00","Non-ASCENT"
"6734","M15-954","Dec",2022,"screens",1,"Oncology","Phase 3","2022-11-06","Non-ASCENT"
"6735","M15-954","Dec",2022,"CRA",NA,"Oncology","Phase 3","2022-11-06 00:00:00","Non-ASCENT"
"6736","M15-954","Dec",2022,"CRA",NA,"Oncology","Phase 3","2022-11-06","Non-ASCENT"
"6737","M15-954","Dec",2022,"MSL",1,"Oncology","Phase 3","2022-11-06 00:00:00","Non-ASCENT"
"6738","M15-954","Dec",2022,"MSL",1,"Oncology","Phase 3","2022-11-06","Non-ASCENT"
"6739","M15-990","Apr",2019,"screens",51,"Immunology","Phase 1","2019-06-20","Non-ASCENT"
"6740","M15-990","Apr",2019,"CRA",NA,"Immunology","Phase 1","2019-06-20","Non-ASCENT"
"6741","M15-990","Apr",2019,"MSL",NA,"Immunology","Phase 1","2019-06-20","Non-ASCENT"
"6742","M15-990","May",2019,"screens",63,"Immunology","Phase 1","2019-06-20","Non-ASCENT"
"6743","M15-990","May",2019,"CRA",NA,"Immunology","Phase 1","2019-06-20","Non-ASCENT"
"6744","M15-990","May",2019,"MSL",NA,"Immunology","Phase 1","2019-06-20","Non-ASCENT"
"6745","M15-990","Jun",2019,"screens",27,"Immunology","Phase 1","2019-06-20","Non-ASCENT"
"6746","M15-990","Jun",2019,"CRA",NA,"Immunology","Phase 1","2019-06-20","Non-ASCENT"
"6747","M15-990","Jun",2019,"MSL",NA,"Immunology","Phase 1","2019-06-20","Non-ASCENT"
"6748","M15-994","Jan",2022,"screens",19,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6749","M15-994","Jan",2022,"screens",19,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6750","M15-994","Jan",2022,"CRA",NA,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6751","M15-994","Jan",2022,"CRA",NA,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6752","M15-994","Jan",2022,"MSL",NA,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6753","M15-994","Jan",2022,"MSL",NA,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6754","M15-994","Feb",2021,"screens",1,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6755","M15-994","Feb",2021,"screens",1,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6756","M15-994","Feb",2021,"CRA",NA,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6757","M15-994","Feb",2021,"CRA",NA,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6758","M15-994","Feb",2021,"MSL",NA,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6759","M15-994","Feb",2021,"MSL",NA,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6760","M15-994","Feb",2022,"screens",2,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6761","M15-994","Feb",2022,"screens",2,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6762","M15-994","Feb",2022,"CRA",NA,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6763","M15-994","Feb",2022,"CRA",NA,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6764","M15-994","Feb",2022,"MSL",NA,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6765","M15-994","Feb",2022,"MSL",NA,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6766","M15-994","Mar",2021,"screens",4,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6767","M15-994","Mar",2021,"screens",4,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6768","M15-994","Mar",2021,"CRA",NA,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6769","M15-994","Mar",2021,"CRA",NA,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6770","M15-994","Mar",2021,"MSL",NA,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6771","M15-994","Mar",2021,"MSL",NA,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6772","M15-994","Apr",2021,"screens",9,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6773","M15-994","Apr",2021,"screens",9,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6774","M15-994","Apr",2021,"CRA",NA,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6775","M15-994","Apr",2021,"CRA",NA,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6776","M15-994","Apr",2021,"MSL",NA,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6777","M15-994","Apr",2021,"MSL",NA,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6778","M15-994","May",2021,"screens",21,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6779","M15-994","May",2021,"screens",21,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6780","M15-994","May",2021,"CRA",NA,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6781","M15-994","May",2021,"CRA",NA,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6782","M15-994","May",2021,"MSL",NA,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6783","M15-994","May",2021,"MSL",NA,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6784","M15-994","Jun",2021,"screens",38,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6785","M15-994","Jun",2021,"screens",38,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6786","M15-994","Jun",2021,"CRA",NA,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6787","M15-994","Jun",2021,"CRA",NA,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6788","M15-994","Jun",2021,"MSL",NA,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6789","M15-994","Jun",2021,"MSL",NA,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6790","M15-994","Jul",2021,"screens",23,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6791","M15-994","Jul",2021,"screens",23,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6792","M15-994","Jul",2021,"CRA",NA,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6793","M15-994","Jul",2021,"CRA",NA,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6794","M15-994","Jul",2021,"MSL",NA,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6795","M15-994","Jul",2021,"MSL",NA,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6796","M15-994","Aug",2021,"screens",28,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6797","M15-994","Aug",2021,"screens",28,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6798","M15-994","Aug",2021,"CRA",NA,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6799","M15-994","Aug",2021,"CRA",NA,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6800","M15-994","Aug",2021,"MSL",NA,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6801","M15-994","Aug",2021,"MSL",NA,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6802","M15-994","Sep",2021,"screens",24,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6803","M15-994","Sep",2021,"screens",24,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6804","M15-994","Sep",2021,"CRA",NA,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6805","M15-994","Sep",2021,"CRA",NA,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6806","M15-994","Sep",2021,"MSL",NA,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6807","M15-994","Sep",2021,"MSL",NA,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6808","M15-994","Oct",2021,"screens",22,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6809","M15-994","Oct",2021,"screens",22,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6810","M15-994","Oct",2021,"CRA",NA,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6811","M15-994","Oct",2021,"CRA",NA,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6812","M15-994","Oct",2021,"MSL",NA,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6813","M15-994","Oct",2021,"MSL",NA,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6814","M15-994","Nov",2021,"screens",11,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6815","M15-994","Nov",2021,"screens",11,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6816","M15-994","Nov",2021,"CRA",NA,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6817","M15-994","Nov",2021,"CRA",NA,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6818","M15-994","Nov",2021,"MSL",NA,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6819","M15-994","Nov",2021,"MSL",NA,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6820","M15-994","Dec",2021,"screens",8,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6821","M15-994","Dec",2021,"screens",8,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6822","M15-994","Dec",2021,"CRA",NA,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6823","M15-994","Dec",2021,"CRA",NA,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6824","M15-994","Dec",2021,"MSL",NA,"Immunology","Phase 3","2022-02-02","Non-ASCENT"
"6825","M15-994","Dec",2021,"MSL",NA,"Immunology","Phase 3","2022-02-02 00:00:00","Non-ASCENT"
"6826","M15-998","Mar",2019,"screens",11,"Immunology","Phase 3","2019-12-11","Non-ASCENT"
"6827","M15-998","Mar",2019,"screens",11,"Immunology","Phase 3","2019-12-11 00:00:00","Non-ASCENT"
"6828","M15-998","Mar",2019,"CRA",NA,"Immunology","Phase 3","2019-12-11","Non-ASCENT"
"6829","M15-998","Mar",2019,"CRA",NA,"Immunology","Phase 3","2019-12-11 00:00:00","Non-ASCENT"
"6830","M15-998","Mar",2019,"MSL",NA,"Immunology","Phase 3","2019-12-11","Non-ASCENT"
"6831","M15-998","Mar",2019,"MSL",NA,"Immunology","Phase 3","2019-12-11 00:00:00","Non-ASCENT"
"6832","M15-998","Apr",2019,"screens",12,"Immunology","Phase 3","2019-12-11","Non-ASCENT"
"6833","M15-998","Apr",2019,"screens",12,"Immunology","Phase 3","2019-12-11 00:00:00","Non-ASCENT"
"6834","M15-998","Apr",2019,"CRA",NA,"Immunology","Phase 3","2019-12-11","Non-ASCENT"
"6835","M15-998","Apr",2019,"CRA",NA,"Immunology","Phase 3","2019-12-11 00:00:00","Non-ASCENT"
"6836","M15-998","Apr",2019,"MSL",NA,"Immunology","Phase 3","2019-12-11","Non-ASCENT"
"6837","M15-998","Apr",2019,"MSL",NA,"Immunology","Phase 3","2019-12-11 00:00:00","Non-ASCENT"
"6838","M15-998","May",2019,"screens",10,"Immunology","Phase 3","2019-12-11","Non-ASCENT"
"6839","M15-998","May",2019,"screens",10,"Immunology","Phase 3","2019-12-11 00:00:00","Non-ASCENT"
"6840","M15-998","May",2019,"CRA",NA,"Immunology","Phase 3","2019-12-11","Non-ASCENT"
"6841","M15-998","May",2019,"CRA",NA,"Immunology","Phase 3","2019-12-11 00:00:00","Non-ASCENT"
"6842","M15-998","May",2019,"MSL",NA,"Immunology","Phase 3","2019-12-11","Non-ASCENT"
"6843","M15-998","May",2019,"MSL",NA,"Immunology","Phase 3","2019-12-11 00:00:00","Non-ASCENT"
"6844","M15-998","Jun",2019,"screens",38,"Immunology","Phase 3","2019-12-11","Non-ASCENT"
"6845","M15-998","Jun",2019,"screens",38,"Immunology","Phase 3","2019-12-11 00:00:00","Non-ASCENT"
"6846","M15-998","Jun",2019,"CRA",NA,"Immunology","Phase 3","2019-12-11","Non-ASCENT"
"6847","M15-998","Jun",2019,"CRA",NA,"Immunology","Phase 3","2019-12-11 00:00:00","Non-ASCENT"
"6848","M15-998","Jun",2019,"MSL",NA,"Immunology","Phase 3","2019-12-11","Non-ASCENT"
"6849","M15-998","Jun",2019,"MSL",NA,"Immunology","Phase 3","2019-12-11 00:00:00","Non-ASCENT"
"6850","M15-998","Jul",2019,"screens",63,"Immunology","Phase 3","2019-12-11","Non-ASCENT"
"6851","M15-998","Jul",2019,"screens",63,"Immunology","Phase 3","2019-12-11 00:00:00","Non-ASCENT"
"6852","M15-998","Jul",2019,"CRA",NA,"Immunology","Phase 3","2019-12-11","Non-ASCENT"
"6853","M15-998","Jul",2019,"CRA",NA,"Immunology","Phase 3","2019-12-11 00:00:00","Non-ASCENT"
"6854","M15-998","Jul",2019,"MSL",NA,"Immunology","Phase 3","2019-12-11","Non-ASCENT"
"6855","M15-998","Jul",2019,"MSL",NA,"Immunology","Phase 3","2019-12-11 00:00:00","Non-ASCENT"
"6856","M15-998","Aug",2019,"screens",62,"Immunology","Phase 3","2019-12-11","Non-ASCENT"
"6857","M15-998","Aug",2019,"screens",62,"Immunology","Phase 3","2019-12-11 00:00:00","Non-ASCENT"
"6858","M15-998","Aug",2019,"CRA",NA,"Immunology","Phase 3","2019-12-11","Non-ASCENT"
"6859","M15-998","Aug",2019,"CRA",NA,"Immunology","Phase 3","2019-12-11 00:00:00","Non-ASCENT"
"6860","M15-998","Aug",2019,"MSL",NA,"Immunology","Phase 3","2019-12-11","Non-ASCENT"
"6861","M15-998","Aug",2019,"MSL",NA,"Immunology","Phase 3","2019-12-11 00:00:00","Non-ASCENT"
"6862","M15-998","Sep",2019,"screens",72,"Immunology","Phase 3","2019-12-11","Non-ASCENT"
"6863","M15-998","Sep",2019,"screens",72,"Immunology","Phase 3","2019-12-11 00:00:00","Non-ASCENT"
"6864","M15-998","Sep",2019,"CRA",NA,"Immunology","Phase 3","2019-12-11","Non-ASCENT"
"6865","M15-998","Sep",2019,"CRA",NA,"Immunology","Phase 3","2019-12-11 00:00:00","Non-ASCENT"
"6866","M15-998","Sep",2019,"MSL",NA,"Immunology","Phase 3","2019-12-11","Non-ASCENT"
"6867","M15-998","Sep",2019,"MSL",NA,"Immunology","Phase 3","2019-12-11 00:00:00","Non-ASCENT"
"6868","M15-998","Oct",2019,"screens",101,"Immunology","Phase 3","2019-12-11","Non-ASCENT"
"6869","M15-998","Oct",2019,"screens",101,"Immunology","Phase 3","2019-12-11 00:00:00","Non-ASCENT"
"6870","M15-998","Oct",2019,"CRA",NA,"Immunology","Phase 3","2019-12-11","Non-ASCENT"
"6871","M15-998","Oct",2019,"CRA",NA,"Immunology","Phase 3","2019-12-11 00:00:00","Non-ASCENT"
"6872","M15-998","Oct",2019,"MSL",NA,"Immunology","Phase 3","2019-12-11","Non-ASCENT"
"6873","M15-998","Oct",2019,"MSL",NA,"Immunology","Phase 3","2019-12-11 00:00:00","Non-ASCENT"
"6874","M15-998","Nov",2019,"screens",141,"Immunology","Phase 3","2019-12-11","Non-ASCENT"
"6875","M15-998","Nov",2019,"screens",141,"Immunology","Phase 3","2019-12-11 00:00:00","Non-ASCENT"
"6876","M15-998","Nov",2019,"CRA",NA,"Immunology","Phase 3","2019-12-11","Non-ASCENT"
"6877","M15-998","Nov",2019,"CRA",NA,"Immunology","Phase 3","2019-12-11 00:00:00","Non-ASCENT"
"6878","M15-998","Nov",2019,"MSL",NA,"Immunology","Phase 3","2019-12-11","Non-ASCENT"
"6879","M15-998","Nov",2019,"MSL",NA,"Immunology","Phase 3","2019-12-11 00:00:00","Non-ASCENT"
"6880","M15-998","Dec",2019,"screens",5,"Immunology","Phase 3","2019-12-11","Non-ASCENT"
"6881","M15-998","Dec",2019,"screens",5,"Immunology","Phase 3","2019-12-11 00:00:00","Non-ASCENT"
"6882","M15-998","Dec",2019,"CRA",NA,"Immunology","Phase 3","2019-12-11","Non-ASCENT"
"6883","M15-998","Dec",2019,"CRA",NA,"Immunology","Phase 3","2019-12-11 00:00:00","Non-ASCENT"
"6884","M15-998","Dec",2019,"MSL",NA,"Immunology","Phase 3","2019-12-11","Non-ASCENT"
"6885","M15-998","Dec",2019,"MSL",NA,"Immunology","Phase 3","2019-12-11 00:00:00","Non-ASCENT"
"6886","M15-999","May",2019,"screens",4,"Immunology","Phase 3","2019-10-09","Non-ASCENT"
"6887","M15-999","May",2019,"screens",4,"Immunology","Phase 3","2019-10-09 00:00:00","Non-ASCENT"
"6888","M15-999","May",2019,"CRA",NA,"Immunology","Phase 3","2019-10-09","Non-ASCENT"
"6889","M15-999","May",2019,"CRA",NA,"Immunology","Phase 3","2019-10-09 00:00:00","Non-ASCENT"
"6890","M15-999","May",2019,"MSL",NA,"Immunology","Phase 3","2019-10-09","Non-ASCENT"
"6891","M15-999","May",2019,"MSL",NA,"Immunology","Phase 3","2019-10-09 00:00:00","Non-ASCENT"
"6892","M15-999","Jun",2019,"screens",10,"Immunology","Phase 3","2019-10-09","Non-ASCENT"
"6893","M15-999","Jun",2019,"screens",10,"Immunology","Phase 3","2019-10-09 00:00:00","Non-ASCENT"
"6894","M15-999","Jun",2019,"CRA",NA,"Immunology","Phase 3","2019-10-09","Non-ASCENT"
"6895","M15-999","Jun",2019,"CRA",NA,"Immunology","Phase 3","2019-10-09 00:00:00","Non-ASCENT"
"6896","M15-999","Jun",2019,"MSL",NA,"Immunology","Phase 3","2019-10-09","Non-ASCENT"
"6897","M15-999","Jun",2019,"MSL",NA,"Immunology","Phase 3","2019-10-09 00:00:00","Non-ASCENT"
"6898","M15-999","Jul",2019,"screens",51,"Immunology","Phase 3","2019-10-09","Non-ASCENT"
"6899","M15-999","Jul",2019,"screens",51,"Immunology","Phase 3","2019-10-09 00:00:00","Non-ASCENT"
"6900","M15-999","Jul",2019,"CRA",NA,"Immunology","Phase 3","2019-10-09","Non-ASCENT"
"6901","M15-999","Jul",2019,"CRA",NA,"Immunology","Phase 3","2019-10-09 00:00:00","Non-ASCENT"
"6902","M15-999","Jul",2019,"MSL",NA,"Immunology","Phase 3","2019-10-09","Non-ASCENT"
"6903","M15-999","Jul",2019,"MSL",NA,"Immunology","Phase 3","2019-10-09 00:00:00","Non-ASCENT"
"6904","M15-999","Aug",2019,"screens",61,"Immunology","Phase 3","2019-10-09","Non-ASCENT"
"6905","M15-999","Aug",2019,"screens",61,"Immunology","Phase 3","2019-10-09 00:00:00","Non-ASCENT"
"6906","M15-999","Aug",2019,"CRA",NA,"Immunology","Phase 3","2019-10-09","Non-ASCENT"
"6907","M15-999","Aug",2019,"CRA",NA,"Immunology","Phase 3","2019-10-09 00:00:00","Non-ASCENT"
"6908","M15-999","Aug",2019,"MSL",NA,"Immunology","Phase 3","2019-10-09","Non-ASCENT"
"6909","M15-999","Aug",2019,"MSL",NA,"Immunology","Phase 3","2019-10-09 00:00:00","Non-ASCENT"
"6910","M15-999","Sep",2019,"screens",54,"Immunology","Phase 3","2019-10-09","Non-ASCENT"
"6911","M15-999","Sep",2019,"screens",54,"Immunology","Phase 3","2019-10-09 00:00:00","Non-ASCENT"
"6912","M15-999","Sep",2019,"CRA",NA,"Immunology","Phase 3","2019-10-09","Non-ASCENT"
"6913","M15-999","Sep",2019,"CRA",NA,"Immunology","Phase 3","2019-10-09 00:00:00","Non-ASCENT"
"6914","M15-999","Sep",2019,"MSL",NA,"Immunology","Phase 3","2019-10-09","Non-ASCENT"
"6915","M15-999","Sep",2019,"MSL",NA,"Immunology","Phase 3","2019-10-09 00:00:00","Non-ASCENT"
"6916","M15-999","Oct",2019,"screens",20,"Immunology","Phase 3","2019-10-09","Non-ASCENT"
"6917","M15-999","Oct",2019,"screens",20,"Immunology","Phase 3","2019-10-09 00:00:00","Non-ASCENT"
"6918","M15-999","Oct",2019,"CRA",NA,"Immunology","Phase 3","2019-10-09","Non-ASCENT"
"6919","M15-999","Oct",2019,"CRA",NA,"Immunology","Phase 3","2019-10-09 00:00:00","Non-ASCENT"
"6920","M15-999","Oct",2019,"MSL",NA,"Immunology","Phase 3","2019-10-09","Non-ASCENT"
"6921","M15-999","Oct",2019,"MSL",NA,"Immunology","Phase 3","2019-10-09 00:00:00","Non-ASCENT"
"6922","M16-005","Jun",2019,"screens",16,"Immunology","Phase 3","2019-08-28","Non-ASCENT"
"6923","M16-005","Jun",2019,"screens",16,"Immunology","Phase 3","2019-08-28 00:00:00","Non-ASCENT"
"6924","M16-005","Jun",2019,"CRA",NA,"Immunology","Phase 3","2019-08-28","Non-ASCENT"
"6925","M16-005","Jun",2019,"CRA",NA,"Immunology","Phase 3","2019-08-28 00:00:00","Non-ASCENT"
"6926","M16-005","Jun",2019,"MSL",NA,"Immunology","Phase 3","2019-08-28","Non-ASCENT"
"6927","M16-005","Jun",2019,"MSL",NA,"Immunology","Phase 3","2019-08-28 00:00:00","Non-ASCENT"
"6928","M16-005","Jul",2019,"screens",54,"Immunology","Phase 3","2019-08-28","Non-ASCENT"
"6929","M16-005","Jul",2019,"screens",54,"Immunology","Phase 3","2019-08-28 00:00:00","Non-ASCENT"
"6930","M16-005","Jul",2019,"CRA",NA,"Immunology","Phase 3","2019-08-28","Non-ASCENT"
"6931","M16-005","Jul",2019,"CRA",NA,"Immunology","Phase 3","2019-08-28 00:00:00","Non-ASCENT"
"6932","M16-005","Jul",2019,"MSL",NA,"Immunology","Phase 3","2019-08-28","Non-ASCENT"
"6933","M16-005","Jul",2019,"MSL",NA,"Immunology","Phase 3","2019-08-28 00:00:00","Non-ASCENT"
"6934","M16-005","Aug",2019,"screens",60,"Immunology","Phase 3","2019-08-28","Non-ASCENT"
"6935","M16-005","Aug",2019,"screens",60,"Immunology","Phase 3","2019-08-28 00:00:00","Non-ASCENT"
"6936","M16-005","Aug",2019,"CRA",NA,"Immunology","Phase 3","2019-08-28","Non-ASCENT"
"6937","M16-005","Aug",2019,"CRA",NA,"Immunology","Phase 3","2019-08-28 00:00:00","Non-ASCENT"
"6938","M16-005","Aug",2019,"MSL",NA,"Immunology","Phase 3","2019-08-28","Non-ASCENT"
"6939","M16-005","Aug",2019,"MSL",NA,"Immunology","Phase 3","2019-08-28 00:00:00","Non-ASCENT"
"6940","M16-011","Jan",2020,"screens",176,"Immunology","Phase 3","2020-03-25","Non-ASCENT"
"6941","M16-011","Jan",2020,"screens",176,"Immunology","Phase 3","2020-03-25 00:00:00","Non-ASCENT"
"6942","M16-011","Jan",2020,"CRA",NA,"Immunology","Phase 3","2020-03-25","Non-ASCENT"
"6943","M16-011","Jan",2020,"CRA",NA,"Immunology","Phase 3","2020-03-25 00:00:00","Non-ASCENT"
"6944","M16-011","Jan",2020,"MSL",NA,"Immunology","Phase 3","2020-03-25","Non-ASCENT"
"6945","M16-011","Jan",2020,"MSL",NA,"Immunology","Phase 3","2020-03-25 00:00:00","Non-ASCENT"
"6946","M16-011","Feb",2020,"screens",286,"Immunology","Phase 3","2020-03-25","Non-ASCENT"
"6947","M16-011","Feb",2020,"screens",286,"Immunology","Phase 3","2020-03-25 00:00:00","Non-ASCENT"
"6948","M16-011","Feb",2020,"CRA",NA,"Immunology","Phase 3","2020-03-25","Non-ASCENT"
"6949","M16-011","Feb",2020,"CRA",NA,"Immunology","Phase 3","2020-03-25 00:00:00","Non-ASCENT"
"6950","M16-011","Feb",2020,"MSL",NA,"Immunology","Phase 3","2020-03-25","Non-ASCENT"
"6951","M16-011","Feb",2020,"MSL",NA,"Immunology","Phase 3","2020-03-25 00:00:00","Non-ASCENT"
"6952","M16-011","Mar",2019,"screens",2,"Immunology","Phase 3","2020-03-25","Non-ASCENT"
"6953","M16-011","Mar",2019,"screens",2,"Immunology","Phase 3","2020-03-25 00:00:00","Non-ASCENT"
"6954","M16-011","Mar",2019,"CRA",NA,"Immunology","Phase 3","2020-03-25","Non-ASCENT"
"6955","M16-011","Mar",2019,"CRA",NA,"Immunology","Phase 3","2020-03-25 00:00:00","Non-ASCENT"
"6956","M16-011","Mar",2019,"MSL",NA,"Immunology","Phase 3","2020-03-25","Non-ASCENT"
"6957","M16-011","Mar",2019,"MSL",NA,"Immunology","Phase 3","2020-03-25 00:00:00","Non-ASCENT"
"6958","M16-011","Mar",2020,"screens",277,"Immunology","Phase 3","2020-03-25","Non-ASCENT"
"6959","M16-011","Mar",2020,"screens",277,"Immunology","Phase 3","2020-03-25 00:00:00","Non-ASCENT"
"6960","M16-011","Mar",2020,"CRA",NA,"Immunology","Phase 3","2020-03-25","Non-ASCENT"
"6961","M16-011","Mar",2020,"CRA",NA,"Immunology","Phase 3","2020-03-25 00:00:00","Non-ASCENT"
"6962","M16-011","Mar",2020,"MSL",NA,"Immunology","Phase 3","2020-03-25","Non-ASCENT"
"6963","M16-011","Mar",2020,"MSL",NA,"Immunology","Phase 3","2020-03-25 00:00:00","Non-ASCENT"
"6964","M16-011","Apr",2019,"screens",5,"Immunology","Phase 3","2020-03-25","Non-ASCENT"
"6965","M16-011","Apr",2019,"screens",5,"Immunology","Phase 3","2020-03-25 00:00:00","Non-ASCENT"
"6966","M16-011","Apr",2019,"CRA",NA,"Immunology","Phase 3","2020-03-25","Non-ASCENT"
"6967","M16-011","Apr",2019,"CRA",NA,"Immunology","Phase 3","2020-03-25 00:00:00","Non-ASCENT"
"6968","M16-011","Apr",2019,"MSL",NA,"Immunology","Phase 3","2020-03-25","Non-ASCENT"
"6969","M16-011","Apr",2019,"MSL",NA,"Immunology","Phase 3","2020-03-25 00:00:00","Non-ASCENT"
"6970","M16-011","May",2019,"screens",14,"Immunology","Phase 3","2020-03-25","Non-ASCENT"
"6971","M16-011","May",2019,"screens",14,"Immunology","Phase 3","2020-03-25 00:00:00","Non-ASCENT"
"6972","M16-011","May",2019,"CRA",NA,"Immunology","Phase 3","2020-03-25","Non-ASCENT"
"6973","M16-011","May",2019,"CRA",NA,"Immunology","Phase 3","2020-03-25 00:00:00","Non-ASCENT"
"6974","M16-011","May",2019,"MSL",NA,"Immunology","Phase 3","2020-03-25","Non-ASCENT"
"6975","M16-011","May",2019,"MSL",NA,"Immunology","Phase 3","2020-03-25 00:00:00","Non-ASCENT"
"6976","M16-011","Jun",2019,"screens",17,"Immunology","Phase 3","2020-03-25","Non-ASCENT"
